"DictWordID","PojUnicode","PojInput","KipUnicode","KipInput","HanLoTaibunPoj","PageNumber"
"1","Giâ-kang-chháu","Gia5-kang-chhau2","Giâ-kang-tsháu","Gia5-kang-tshau2","蜈蚣草","2"
"2","Tó-té-giâ-kang","To2-te2-gia5-kang","Tó-té-giâ-kang","To2-te2-gia5-kang","倒地蜈蚣","2"
"3","Tó-kî-lîn","To2-ki5-lin5","Tó-kî-lîn","To2-ki5-lin5","倒麒麟","2"
"4","Tōe-giâ-kang","Toe7-gia5-kang","Tuē-giâ-kang","Tue7-gia5-kang","地蜈蚣","2"
"5","Kè-lo-giâ-kang","Ke3-lo-gia5-kang","Kè-lo-giâ-kang","Ke3-lo-gia5-kang","過路蜈蚣","2"
"6","Pit-tâng-chhiū","Pit-tang5-chhiu7","Pit-tâng-tshiū","Pit-tang5-tshiu7","筆筒樹","5"
"7","Koàn-chiòng","Koan3-chiong3","Kuàn-tsiòng","Kuan3-tsiong3","貫眾","5"
"8","Kut-chhùi-pò͘","Kut-chhui3-poo3","Kut-tshuì-pòo","Kut-tshui3-poo3","骨碎補","5"
"9","Káu-chit","Kau2-chit","Káu-tsit","Kau2-tsit","狗脊","5"
"10","Lêng-lân-chháu","Leng5-lan5-chhau2","Lîng-lân-tsháu","Ling5-lan5-tshau2","龍麟草","6"
"11","Hōng-bé-chháu","Hong7-be2-chhau2","Hōng-bé-tsháu","Hong7-be2-tshau2","鳳尾草","8"
"12","Soaⁿ-neh-kiau","Soann-neh-kiau","Suann-neh-kiau","Suann-neh-kiau","山蕨猫","12"
"13","Hong-put-tōng","Hong-put-tong7","Hong-put-tōng","Hong-put-tong7","風不動","13"
"14","Chhiū-lêng","Chhiu7-leng5","Tshiū-lîng","Tshiu7-ling5","樹龍","13"
"15","Chio̍h-kiàm","Chioh8-kiam3","Tsio̍h-kiàm","Tsioh8-kiam3","石劍","13"
"16","Bé-bé-si","Be2-be2-si","Bé-bé-si","Be2-be2-si","馬尾絲","14"
"17","Hōng-bé-chháu","Hong7-be2-chhau2","Hōng-bé-tsháu","Hong7-be2-tshau2","鳳尾草","14"
"18","Keh-niau","Keh-niau","Keh-niau","Keh-niau","蕨猫","16"
"19","Ké-kau-chhái","Ke2-kau-chhai2","Ké-kau-tshái","Ke2-kau-tshai2","過溝菜","16"
"20","Soaⁿ-ti-á-lān-hu̍t","Soann-ti-a2-lan7-hut8","Suann-ti-á-lān-hu̍t","Suann-ti-a2-lan7-hut8","山猪仔？核","30"
"21","Thó͘-chhoan-nî","Thoo2-chhoan-ni5","Thóo-tshuan-nî","Thoo2-tshuan-ni5","土川連","30"
"22","Hōng-bé-pit","Hong7-be2-pit","Hōng-bé-pit","Hong7-be2-pit","鳳尾筆","30"
"23","Bé-bé-si","Be2-be2-si","Bé-bé-si","Be2-be2-si","馬尾絲","30"
"24","Ah-kha-pê","Ah-kha-pe5","Ah-kha-pê","Ah-kha-pe5","鴨腳筢","33"
"25","Ah-tôe-chháu","Ah-toe5-chhau2","Ah-tuê-tsháu","Ah-tue5-tshau2","鴨蹄草","33"
"26","Kim-chio̍h-úi","Kim-chioh8-ui2","Kim-tsio̍h-uí","Kim-tsioh8-ui2","金石韋","35"
"27","Keh-niau-chháu","Keh-niau-chhau2","Keh-niau-tsháu","Keh-niau-tshau2","蕨猫草","39"
"28","Hōng-bé-chháu","Hong7-be2-chhau2","Hōng-bé-tsháu","Hong7-be2-tshau2","鳳尾草","39"
"29","Chíⁿ-piⁿ-chháu","Chinn2-pinn-chhau2","Tsínn-pinn-tsháu","Tsinn2-pinn-tshau2","井邊草","40"
"30","Chúi-khûn-chhái","Chui2-khun5-chhai2","Tsuí-khûn-tshái","Tsui2-khun5-tshai2","水芹菜","42"
"31","Mng-á","Mng-a2","Mng-á","Mng-a2","？仔","42"
"32","Tiaⁿ-chhe-tîn","Tiann-chhe-tin5","Tiann-tshe-tîn","Tiann-tshe-tin5","鼎炊藤","43"
"33","Tin-tiong-pit","Tin-tiong-pit","Tin-tiong-pit","Tin-tiong-pit","珍中筆","43"
"34","Hōng-bé-chháu","Hong7-be2-chhau2","Hōng-bé-tsháu","Hong7-be2-tshau2","鳳尾草","43"
"35","Tiaⁿ-chhòe-tîn","Tiann-chhoe3-tin5","Tiann-tshuè-tîn","Tiann-tshue3-tin5","鼎刷藤","43"
"36","Sì-hio̍h-chhài","Si3-hioh8-chhai3","Sì-hio̍h-tshài","Si3-hioh8-tshai3","四葉菜","44"
"37","Chúi-iâm-sng","Chui2-iam5-sng","Tsuí-iâm-sng","Tsui2-iam5-sng","水鹽酸","44"
"38","Khu-phiô","Khu-phio5","Khu-phiô","Khu-phio5","丘萍","44"
"39","Bo̍k-che̍k-chháu","Bok8-chek8-chhau2","Bo̍k-tsi̍k-tsháu","Bok8-tsik8-tshau2","木賊草","44"
"40","Chiap-kut-tang","Chiap-kut-tang","Tsiap-kut-tang","Tsiap-kut-tang","接骨筒","44"
"41","Chiap-kut-chháu","Chiap-kut-chhau2","Tsiap-kut-tsháu","Tsiap-kut-tshau2","接骨草","44"
"42","Niau-kong-chhi","Niau-kong-chhi","Niau-kong-tshi","Niau-kong-tshi","貓公刺","45"
"43","Thih-kut-mn̂g","Thih-kut-mng5","Thih-kut-mn̂g","Thih-kut-mng5","鐵骨毛","45"
"44","Lo̍k-jiông-chhàu","Lok8-jiong5-chhau3","Lo̍k-jiông-tshàu","Lok8-jiong5-tshau3","鹿茸草","45"
"45","Kim-put-hoàn","Kim-put-hoan3","Kim-put-huàn","Kim-put-huan3","金不換","45"
"46","Chhit-chhùn-kim","Chhit-chhun3-kim","Tshit-tshùn-kim","Tshit-tshun3-kim","七寸金","45"
"47","Kńg-peh","Kng2-peh","Kńg-peh","Kng2-peh","卷柏","46"
"48","Lêng-lân-chháu","Leng5-lan5-chhau2","Lîng-lân-tsháu","Ling5-lan5-tshau2","龍麟草","46"
"49","Kńg-peh","Kng2-peh","Kńg-peh","Kng2-peh","卷柏","46"
"50","Bān-liân-siông","Ban7-lian5-siong5","Bān-liân-siông","Ban7-lian5-siong5","萬年松","46"
"51","So͘-thih","Soo-thih","Soo-thih","Soo-thih","蘇鐵","48"
"52","Âng-sam","Ang5-sam","Âng-sam","Ang5-sam","紅杉","48"
"53","Soaⁿ-sam","Soann-sam","Suann-sam","Suann-sam","山杉","49"
"54","Pah-jit-chhiⁿ","Pah-jit-chhinn","Pah-jit-tshinn","Pah-jit-tshinn","百日青","49"
"55","Tek-peh","Tek-peh","Tik-peh","Tik-peh","竹柏","49"
"56","Pah-jit-chhiⁿ","Pah-jit-chhinn","Pah-jit-tshinn","Pah-jit-tshinn","百日青","49"
"57","Thó͘-sam","Thoo2-sam","Thóo-sam","Thoo2-sam","土杉","49"
"58","Pe̍h-chhêng-peh","Peh8-chheng5-peh","Pe̍h-tshîng-peh","Peh8-tshing5-peh","白松柏","50"
"59","Tō͘","Too7","Tōo","Too7","杜","50"
"60","Iû-sam","Iu5-sam","Iû-sam","Iu5-sam","油杉","50"
"61","Pe̍h-chhêng-peh","Peh8-chheng5-peh","Pe̍h-tshîng-peh","Peh8-tshing5-peh","白松柏","50"
"62","Siông-lô-tō͘","Siong5-lo5-too7","Siông-lô-tōo","Siong5-lo5-too7","松蘿杜","50"
"63","Chhêng","Chheng5","Tshîng","Tshing5","松","50"
"64","Âng-chhêng-peh","Ang5-chheng5-peh","Âng-tshîng-peh","Ang5-tshing5-peh","紅松柏","50"
"65","Chhêng-peh","Chheng5-peh","Tshîng-peh","Tshing5-peh","松柏","50"
"66","Chhêng-peh","Chheng5-peh","Tshîng-peh","Tshing5-peh","松柏","51"
"67","Pat-tiōng-san-chhêng-peh","Pat-tiong7-san-chheng5-peh","Pat-tiōng-san-tshîng-peh","Pat-tiong7-san-tshing5-peh","八重山松柏","51"
"68","Chhêng-peh","Chheng5-peh","Tshîng-peh","Tshing5-peh","松柏","51"
"69","Siông-lô","Siong5-lo5","Siông-lô","Siong5-lo5","松蘿","51"
"70","Siông-lô","Siong5-lo5","Siông-lô","Siong5-lo5","松蘿","51"
"71","Chhêng-peh","Chheng5-peh","Tshîng-peh","Tshing5-peh","松柏","51"
"72","Chhêng-peh","Chheng5-peh","Tshîng-peh","Tshing5-peh","松柏","51"
"73","Iû-chhêng","Iu5-chheng5","Iû-tshîng","Iu5-tshing5","油杉","52"
"74","Sam","Sam","Sam","Sam","杉","52"
"75","Tōa-tiam-ú-sam","Toa7-tiam-u2-sam","Tuā-tiam-ú-sam","Tua7-tiam-u2-sam","大點雨杉","52"
"76","Sam","Sam","Sam","Sam","杉","52"
"77","Kóng-hio̍h-sam","Kong2-hioh8-sam","Kóng-hio̍h-sam","Kong2-hioh8-sam","廣葉杉","52"
"78","Sam-á","Sam-a2","Sam-á","Sam-a2","杉仔","52"
"79","Hok-chiu-sam","Hok-chiu-sam","Hok-tsiu-sam","Hok-tsiu-sam","福州杉","52"
"80","Hiuⁿ-sam","Hiunn-sam","Hiunn-sam","Hiunn-sam","香杉","52"
"81","O͘-sam","Oo-sam","Oo-sam","Oo-sam","烏杉","52"
"82","Un-chiu-sam","Un-chiu-sam","Un-tsiu-sam","Un-tsiu-sam","溫州杉","52"
"83","A-sam","A-sam","A-sam","A-sam","亞杉","52"
"84","Siông-lô","Siong5-lo5","Siông-lô","Siong5-lo5","松蘿","52"
"85","Po̍h-phê","Poh8-phe5","Po̍h-phê","Poh8-phe5","薄皮","52"
"86","Siông-lô","Siong5-lo5","Siông-lô","Siong5-lo5","松蘿","52"
"87","Siông-ngô͘","Siong5-ngoo5","Siông-ngôo","Siong5-ngoo5","松梧","52"
"88","Kāu-khak","Kau7-khak","Kāu-khak","Kau7-khak","厚殼","52"
"89","Siông-lô","Siong5-lo5","Siông-lô","Siong5-lo5","松蘿","52"
"90","Siông-ngô͘","Siong5-ngoo5","Siông-ngôo","Siong5-ngoo5","松梧","52"
"91","Siau-lâm","Siau-lam5","Siau-lâm","Siau-lam5","肖楠","53"
"92","N̂g-bah-chhiū","Ng5-bah-chhiu7","N̂g-bah-tshiū","Ng5-bah-tshiu7","黃肉樹","53"
"93","Chhek-peh","Chhek-peh","Tshik-peh","Tshik-peh","側柏","53"
"94","Chúi-chek","Chui2-chek","Tsuí-tsik","Tsui2-tsik","水燭","54"
"95","Soaⁿ-nâ-tâu","Soann-na5-tau5","Suann-nâ-tâu","Suann-na5-tau5","山林投","54"
"96","Nâ-tâu","Na5-tau5","Nâ-tâu","Na5-tau5","林投","54"
"97","Sòe-pún-ka-choa̍h-si̍t","Soe3-pun2-ka-choah8-sit8","Suè-pún-ka-tsua̍h-si̍t","Sue3-pun2-ka-tsuah8-sit8","細本蟉？翼","55"
"98","Ka-choa̍h-si̍t","Ka-choah8-sit8","Ka-tsua̍h-si̍t","Ka-tsuah8-sit8","蟉？翼","55"
"99","Chúi-ō͘","Chui2-oo7","Tsuí-ōo","Tsui2-oo7","水芋","56"
"100","Chu̍t-bí-chháu","Chut8-bi2-chhau2","Tsu̍t-bí-tsháu","Tsut8-bi2-tshau2","秫米草","58"
"101","Si-sòaⁿ-chháu","Si-soann3-chhau2","Si-suànn-tsháu","Si-suann3-tshau2","絲線草","58"
"102","Chìⁿ-tek-á","Chinn3-tek-a2","Tsìnn-tik-á","Tsinn3-tik-a2","矢竹仔","58"
"103","Chìⁿ-tek","Chinn3-tek","Tsìnn-tik","Tsinn3-tik","箭竹","58"
"104","Lô͘-tek","Loo5-tek","Lôo-tik","Loo5-tik","蘆竹","59"
"105","Chúi-lô͘-tek","Chui2-loo5-tek","Tsuí-lôo-tik","Tsui2-loo5-tik","水蘆竹","59"
"106","Tn̂g-ki-á-tek","Tng5-ki-a2-tek","Tn̂g-ki-á-tik","Tng5-ki-a2-tik","長枝仔竹","60"
"107","Kak-á-tek","Kak-a2-tek","Kak-á-tik","Kak-a2-tik","桷仔竹","60"
"108","Tn̂g-ki-á","Tng5-ki-a2","Tn̂g-ki-á","Tng5-ki-a2","長枝仔","60"
"109","Hé-kn̂g-tek","He2-kng5-tek","Hé-kn̂g-tik","He2-kng5-tik","火管竹","60"
"110","Koan-im-tek","Koan-im-tek","Kuan-im-tik","Kuan-im-tik","觀音竹","60"
"111","Hōng-bé-tek","Hong7-be2-tek","Hōng-bé-tik","Hong7-be2-tik","鳳尾竹","60"
"112","Lek-tek","Lek-tek","Lik-tik","Lik-tik","綠竹","60"
"113","Chiⁿ-tek","Chinn-tek","Tsinn-tik","Tsinn-tik","矢竹","60"
"114","Koan-im-tek","Koan-im-tek","Kuan-im-tik","Kuan-im-tik","觀音竹","60"
"115","Chhì-tek","Chhi3-tek","Tshì-tik","Tshi3-tik","刺竹","60"
"116","Sóe-á","Soe2-a2","Sué-á","Sue2-a2","黍仔","62"
"117","Tâi-á","Tai5-a2","Tâi-á","Tai5-a2","檯仔","62"
"118","Sóe-á","Soe2-a2","Sué-á","Sue2-a2","黍仔","62"
"119","Kim-káu-á-mn̂g","Kim-kau2-a2-mng5","Kim-káu-á-mn̂g","Kim-kau2-a2-mng5","金狗仔毛","62"
"120","Káu-bé-chháu","Kau2-be2-chhau2","Káu-bé-tsháu","Kau2-be2-tshau2","狗尾草","62"
"121","Ah-bú-chu","Ah-bu2-chu","Ah-bú-tsu","Ah-bu2-tsu","鴨母珠","63"
"122","Hiang-hm̂","Hiang-hm5","Hiang-hm̂","Hiang-hm5","香茅","63"
"123","Môa-tek","Moa5-tek","Muâ-tik","Mua5-tik","蔴竹","64"
"124","Phōe","Phoe7","Phuē","Phue7","稗","65"
"125","Soaⁿ-âng-be̍h","Soann-ang5-beh8","Suann-âng-be̍h","Suann-ang5-beh8","山紅麥","65"
"126","Lêng-jiáu-sek","Leng5-jiau2-sek","Lîng-jiáu-sik","Ling5-jiau2-sik","龍爪稷、龍爪粟","65"
"127","Hî-liu-chháu","Hi5-liu-chhau2","Hî-liu-tsháu","Hi5-liu-tshau2","魚鰌草","65"
"128","Gû-tùn-chháu","Gu5-tun3-chhau2","Gû-tùn-tsháu","Gu5-tun3-tshau2","牛頓草","65"
"129","Bān-kun-chháu","Ban7-kun-chhau2","Bān-kun-tsháu","Ban7-kun-tshau2","萬斤草","65"
"130","Hoan-sóe","Hoan-soe2","Huan-sué","Huan-sue2","蕃黍","67"
"131","Sóe-á","Soe2-a2","Sué-á","Sue2-a2","黍仔","67"
"132","Lō͘-sóe","Loo7-soe2","Lōo-sué","Loo7-sue2","蘆黍","67"
"133","Tōa-be̍h","Toa7-beh8","Tuā-be̍h","Tua7-beh8","大麥","67"
"134","Hm̂-chháu","Hm5-chhau2","Hm̂-tsháu","Hm5-tshau2","茅草","68"
"135","Hm̂-á-chháu","Hm5-a2-chhau2","Hm̂-á-tsháu","Hm5-a2-tshau2","茅仔草","68"
"136","Hm̂-á","Hm5-a2","Hm̂-á","Hm5-a2","茅仔","68"
"137","Chhoan-san-liông","Chhoan-san-liong5","Tshuan-san-liông","Tshuan-san-liong5","穿山龍","68"
"138","Tām-tek","Tam7-tek","Tām-tik","Tam7-tik","淡竹","70"
"139","Soan-á","Soan-a2","Suan-á","Suan-a2","萱仔","70"
"140","Soan-á","Soan-a2","Suan-á","Suan-a2","萱仔","70"
"141","Koaⁿ-bâng","Koann-bang5","Kuann-bâng","Kuann-bang5","菅芒","70"
"142","Chu̍t-bí-chháu","Chut8-bi2-chhau2","Tsu̍t-bí-tsháu","Tsut8-bi2-tshau2","𥟇米草","71"
"143","Tiū-á","Tiu7-a2","Tiū-á","Tiu7-a2","稻仔","71"
"144","Po͘-tiū","Poo-tiu7","Poo-tiū","Poo-tiu7","埔稻","71"
"145","Ah-kha-sóe","Ah-kha-soe2","Ah-kha-sué","Ah-kha-sue2","鴨腳黍","72"
"146","N̂g-sek","Ng5-sek","N̂g-sik","Ng5-sik","黃粟","72"
"147","Sóe-á","Soe2-a2","Sué-á","Sue2-a2","黍仔","72"
"148","Tōa-hong-chháu","Toa7-hong-chhau2","Tuā-hong-tsháu","Tua7-hong-tshau2","大風草","72"
"149","Hong-thai-chháu","Hong-thai-chhau2","Hong-thai-tsháu","Hong-thai-tshau2","風颱草","72"
"150","Jîn-biān-tek","Jin5-bian7-tek","Jîn-biān-tik","Jin5-bian7-tik","人面竹","74"
"151","Chio̍h-tek-á","Chioh8-tek-a2","Tsio̍h-tik-á","Tsioh8-tik-a2","石竹仔","74"
"152","Chio̍h-tek","Chioh8-tek","Tsio̍h-tik","Tsioh8-tik","石竹","74"
"153","Kiō-kǹg-tek","Kio7-kng3-tek","Kiō-kǹg-tik","Kio7-kng3-tik","轎槓竹","74"
"154","Kùi-tek-á","Kui3-tek-a2","Kuì-tik-á","Kui3-tik-a2","桂竹仔","74"
"155","Kùi-tek","Kui3-tek","Kuì-tik","Kui3-tik","桂竹","74"
"156","O͘-tek-á","Oo-tek-a2","Oo-tik-á","Oo-tik-a2","烏竹仔","75"
"157","Bâ-lî-tek","Ba5-li5-tek","Bâ-lî-tik","Ba5-li5-tik","茅茹竹","75"
"158","Bēng-chong-tek","Beng7-chong-tek","Bēng-tsong-tik","Beng7-tsong-tik","孟宗竹","75"
"159","Pit-á-chháu","Pit-a2-chhau2","Pit-á-tsháu","Pit-a2-tshau2","筆仔草","75"
"160","Âng-mn̂g-chháu","Ang5-mng5-chhau2","Âng-mn̂g-tsháu","Ang5-mng5-tshau2","紅毛草","75"
"161","Tē-lō͘-giâ-kang","Te7-loo7-gia5-kang","Tē-lōo-giâ-kang","Te7-loo7-gia5-kang","地路蜈蚣","76"
"162","Kam-chià","Kam-chia3","Kam-tsià","Kam-tsia3","甘蔗","77"
"163","La̍h-chhì","Lah8-chhi3","La̍h-tshì","Lah8-tshi3","臘刺","77"
"164","Gû-tùn-chháu","Gu5-tun3-chhau2","Gû-tùn-tsháu","Gu5-tun3-tshau2","牛頓草","78"
"165","Mn̂g-hōe-chháu","Mng5-hoe7-chhau2","Mn̂g-huē-tsháu","Mng5-hue7-tshau2","磅蟹草","78"
"166","Be̍h-á","Beh8-a2","Be̍h-á","Beh8-a2","麥仔","80"
"167","Sió-be̍h","Sio2-beh8","Sió-be̍h","Sio2-beh8","小麥","80"
"168","Hoan-be̍h","Hoan-beh8","Huan-be̍h","Huan-beh8","蕃麥","80"
"169","Kha-pe̍h-sún","Kha-peh8-sun2","Kha-pe̍h-sún","Kha-peh8-sun2","腳白筍","80"
"170","Ka-pe̍h-sún","Ka-peh8-sun2","Ka-pe̍h-sún","Ka-peh8-sun2","茭白筍","80"
"171","Thô͘-hiuⁿ","Thoo5-hiunn","Thôo-hiunn","Thoo5-hiunn","土香","86"
"172","Chúi-teng-sim-chháu","Chui2-teng-sim-chhau2","Tsuí-ting-sim-tsháu","Tsui2-ting-sim-tshau2","水燈心草","87"
"173","Bé-chî","Be2-chi5","Bé-tsî","Be2-tsi5","碼薯","87"
"174","Sat-pìn-chháu","Sat-pin3-chhau2","Sat-pìn-tsháu","Sat-pin3-tshau2","虱篦草","88"
"175","Pe̍h-hiong-hù","Peh8-hiong-hu3","Pe̍h-hiong-hù","Peh8-hiong-hu3","白香附","89"
"176","Bô-thâu-hiuⁿ","Bo5-thau5-hiunn","Bô-thâu-hiunn","Bo5-thau5-hiunn","無頭香","89"
"177","Bô-thâu-thô͘-hiuⁿ","Bo5-thau5-thoo5-hiunn","Bô-thâu-thôo-hiunn","Bo5-thau5-thoo5-hiunn","無頭土香","89"
"178","Chhio̍h-chháu","Chhioh8-chhau2","Tshio̍h-tsháu","Tshioh8-tshau2","蓆草","92"
"179","Pin-nn̂g","Pin-nng5","Pin-nn̂g","Pin-nng5","檳榔","92"
"180","Chhiⁿ-á","Chhinn-a2","Tshinn-á","Tshinn-a2","菁仔","92"
"181","Soaⁿ-chang","Soann-chang","Suann-tsang","Suann-tsang","山棕","92"
"182","Chúi-tîn","Chui2-tin5","Tsuí-tîn","Tsui2-tin5","水籐","93"
"183","N̂g-tîn","Ng5-tin5","N̂g-tîn","Ng5-tin5","黃籐","93"
"184","Tîn","Tin5","Tîn","Tin5","藤","93"
"185","Iâ-phiô","Ia5-phio5","Iâ-phiô","Ia5-phio5","椰瓢","93"
"186","Pô͘-kûi","Poo5-kui5","Pôo-kuî","Poo5-kui5","蒲葵","94"
"187","Khong-lông","Khong-long5","Khong-lông","Khong-long5","糠榔","94"
"188","Kong-lông","Kong-long5","Kong-lông","Kong-long5","桄榔","94"
"189","Koan-im-tek","Koan-im-tek","Kuan-im-tik","Kuan-im-tik","觀音竹","94"
"190","Liû-kiû-tek","Liu5-kiu5-tek","Liû-kiû-tik","Liu5-kiu5-tik","琉球竹","94"
"191","Kun-thâu-tek","Kun-thau5-tek","Kun-thâu-tik","Kun-thau5-tik","筋頭竹","94"
"192","Chang","Chang","Tsang","Tsang","棕","94"
"193","Chhong-pô","Chhong-po5","Tshong-pô","Tshong-po5","菖蒲","95"
"194","Chio̍h-chhiong-pô","Chioh8-chhiong-po5","Tsio̍h-tshiong-pô","Tsioh8-tshiong-po5","石菖蒲","95"
"195","Chio̍h-chhiong-pô͘","Chioh8-chhiong-poo5","Tsio̍h-tshiong-pôo","Tsioh8-tshiong-poo5","石菖蒲","95"
"196","Ko-pô-ō͘","Ko-po5-oo7","Ko-pô-ōo","Ko-po5-oo7","姑婆芋","95"
"197","Lûi-kong-chhèng","Lui5-kong-chheng3","Luî-kong-tshìng","Lui5-kong-tshing3","雷公銃","95"
"198","Thian-lâm-seng","Thian-lam5-seng","Thian-lâm-sing","Thian-lam5-sing","天南星","95"
"199","Ō͘-á","Oo7-a2","Ōo-á","Oo7-a2","芋仔","97"
"200","Phû-chúi-liân-hoe","Phu5-chui2-lian5-hoe","Phû-tsuí-liân-hue","Phu5-tsui2-lian5-hue","浮水蓮花","97"
"201","Tōa-phiô","Toa7-phio5","Tuā-phiô","Tua7-phio5","大萍","97"
"202","Thó͘-poàn-hā","Thoo2-poan3-ha7","Thóo-puàn-hā","Thoo2-puan3-ha7","土半夏","98"
"203","Èng-chhài-hông","Eng3-chhai3-hong5","Ìng-tshài-hông","Ing3-tshai3-hong5","甕菜黃","98"
"204","Poàn-hā","Poan3-ha7","Puàn-hā","Puan3-ha7","半夏","98"
"205","Chhiⁿ-poàn-hā","Chhinn-poan3-ha7","Tshinn-puàn-hā","Tshinn-puan3-ha7","生半夏、青半夏","98"
"206","Âng-phiô","Ang5-phio5","Âng-phiô","Ang5-phio5","紅萍","98"
"207","Chhiⁿ-phiô","Chhinn-phio5","Tshinn-phiô","Tshinn-phio5","青萍","98"
"208","Thái-ko-phiô","Thai2-ko-phio5","Thái-ko-phiô","Thai2-ko-phio5","癲？萍","98"
"209","Chúi-piàn-tē-gím","Chui2-pian3-te7-gim2","Tsuí-piàn-tē-gím","Tsui2-pian3-te7-gim2","水遍地錦","98"
"210","Chúi-piàn-tē-gím","Chui2-pian3-te7-gim2","Tsuí-piàn-tē-gím","Tsui2-pian3-te7-gim2","水遍地錦","98"
"211","Chúi-phiô","Chui2-phio5","Tsuí-phiô","Tsui2-phio5","水萍","98"
"212","Tîn-tek-á","Tin5-tek-a2","Tîn-tik-á","Tin5-tik-a2","籐竹仔","99"
"213","Kok-cheng","Kok-cheng","Kok-tsing","Kok-tsing","穀精、谷精","99"
"214","Ōng-lâi","Ong7-lai5","Ōng-lâi","Ong7-lai5","𦬬萊","100"
"215","Pe̍h-tek-á-chhài","Peh8-tek-a2-chhai3","Pe̍h-tik-á-tshài","Peh8-tik-a2-tshai3","白竹仔菜","101"
"216","Tek-á-hio̍h","Tek-a2-hioh8","Tik-á-hio̍h","Tik-a2-hioh8","竹仔葉","101"
"217","Tek-á-chhài","Tek-a2-chhai3","Tik-á-tshài","Tik-a2-tshai3","竹仔菜","101"
"218","Âng-tek-á-chhài","Ang5-tek-a2-chhai3","Âng-tik-á-tshài","Ang5-tik-a2-tshai3","紅竹仔菜","101"
"219","Tek-á-chhài","Tek-a2-chhai3","Tik-á-tshài","Tik-a2-tshai3","竹仔菜","101"
"220","Âng-sam-chhit-chháu","Ang5-sam-chhit-chhau2","Âng-sam-tshit-tsháu","Ang5-sam-tshit-tshau2","紅三七草","101"
"221","Tōa-chúi-phiô","Toa7-chui2-phio5","Tuā-tsuí-phiô","Tua7-tsui2-phio5","大水萍","102"
"222","Tiⁿ-chhài","Tinn-chhai3","Tinn-tshài","Tinn-tshai3","甜菜","102"
"223","Ah-chi̍h-chháu","Ah-chih8-chhau2","Ah-tsi̍h-tsháu","Ah-tsih8-tshau2","鴨舌草","102"
"224","Chhân-ō͘-á","Chhan5-oo7-a2","Tshân-ōo-á","Tshan5-oo7-a2","田芋仔","102"
"225","Teng-sim-chháu","Teng-sim-chhau2","Ting-sim-tsháu","Ting-sim-tshau2","燈心草","102"
"226","Lō͘-giō","Loo7-gio7","Lōo-giō","Loo7-gio7","蕗蕎","103"
"227","Chhang-thâu","Chhang-thau5","Tshang-thâu","Tshang-thau5","葱頭","103"
"228","Chhang-á","Chhang-a2","Tshang-á","Tshang-a2","葱仔","103"
"229","Tōa-thâu-chhang","Toa7-thau5-chhang","Tuā-thâu-tshang","Tua7-thau5-tshang","大頭葱","103"
"230","Be̍k-chhong","Bek8-chhong","Bi̍k-tshong","Bik8-tshong","麥葱","104"
"231","Kú-chhài","Ku2-chhai3","Kú-tshài","Ku2-tshai3","韮菜","104"
"232","Soàn-á","Soan3-a2","Suàn-á","Suan3-a2","蒜仔","104"
"233","Soàn-á","Soan3-a2","Suàn-á","Suan3-a2","蒜仔","104"
"234","Lô͘-hē","Loo5-he7","Lôo-hē","Loo5-he7","蘆薈","104"
"235","Thian-bûn-tong","Thian-bun5-tong","Thian-bûn-tong","Thian-bun5-tong","天門冬","104"
"236","Soaⁿ-koaⁿ-lân","Soann-koann-lan5","Suann-kuann-lân","Suann-kuann-lan5","山菅蘭","105"
"237","Kim-chiam-chhài","Kim-chiam-chhai3","Kim-tsiam-tshài","Kim-tsiam-tshai3","金針菜","106"
"238","Kim-chiam","Kim-chiam","Kim-tsiam","Kim-tsiam","金占、金針","106"
"239","Pe̍h-pi-sián","Peh8-pi-sian2","Pe̍h-pi-sián","Peh8-pi-sian2","白萆蘚","106"
"240","Thó͘-ho̍k","Thoo2-hok8","Thóo-ho̍k","Thoo2-hok8","土茯","106"
"241","Soaⁿ-soàn-thâu","Soann-soan3-thau5","Suann-suàn-thâu","Suann-suan3-thau5","山蒜頭","107"
"242","Sai-kong-giang","Sai-kong-giang","Sai-kong-giang","Sai-kong-giang","師公銒","107"
"243","Be̍k-bûn-tong","Bek8-bun5-tong","Bi̍k-bûn-tong","Bik8-bun5-tong","麥門冬","107"
"244","Chhit-hio̍h-liân","Chhit-hioh8-lian5","Tshit-hio̍h-liân","Tshit-hioh8-lian5","七葉蓮","108"
"245","Chhiⁿ-ba̍k-hiuⁿ","Chhinn-bak8-hiunn","Tshinn-ba̍k-hiunn","Tshinn-bak8-hiunn","青木香","108"
"246","Chhit-hō͘-liân","Chhit-hoo7-lian5","Tshit-hōo-liân","Tshit-hoo7-lian5","七厚蓮","108"
"247","Hoan-á-nâ-tâu","Hoan-a2-na5-tau5","Huan-á-nâ-tâu","Huan-a2-na5-tau5","蕃仔林投","108"
"248","Hó͘-bé-lân","Hoo2-be2-lan5","Hóo-bé-lân","Hoo2-be2-lan5","虎尾蘭","109"
"249","Hāu-khak-chhì","Hau7-khak-chhi3","Hāu-khak-tshì","Hau7-khak-tshi3","鱟壳刺","109"
"250","Hāu-khak-tîn","Hau7-khak-tin5","Hāu-khak-tîn","Hau7-khak-tin5","鱟壳藤","109"
"251","Thó͘-ho̍k-lêng","Thoo2-hok8-leng5","Thóo-ho̍k-lîng","Thoo2-hok8-ling5","土茯苓","110"
